357.88 13.9504
358.54 14.635
358.88 15.0151
358.88 15.0151
359.21 15.5736
359.54 16.2179
359.64 16.3954
359.87 16.8493
360.2 17.4349
360.54 18.11
360.54 18.11
360.87 18.8618
361.31 19.8613
361.53 20.2163
361.87 20.8672
363.2 22.127
364.86 23.653
366.52 25.2627
367.52 26.2602
369.18 28.0351
369.84 28.792
371.84 31.2267
373.16 32.9968
374.49 34.8843
375.82 36.8246
377.48 39.4006
379.92 43.5354
382.8 49.0536
385.13 54.125
387.45 59.6197
389.45 64.4445
392.44 71.998
396.76 83.5864
401.28 97.538
406.82 116.897
411.21 134.101
417.36 160.745
424.34 196.505
433.03 255.376
439.29 309.059
447.65 400.556
454.8 485.337
461.22 561.257
468.87 618.04
476.18 652.152
485.81 674.876
493.12 695.926
500.44 723.348
507.75 761.417
515.06 808.208
522.37 865.375
529.68 917.688
536.99 965.613
544.3 1004.22
551.61 1029.43
558.92 1042.65
566.23 1051.69
573.54 1056.86
580.85 1063.62
588.16 1073.85
595.47 1081.5
602.78 1088.57
610.09 1095.14
617.16 1101.29
624.72 1107.19
632.03 1115.5
639.34 1124.3
646.65 1133.24
