360.12 2.4116
366.544 2.39713
372.968 2.38266
379.392 2.36868
385.816 2.3555
392.24 2.34334
398.665 2.33225
405.089 2.32222
411.513 2.31313
417.937 2.30484
424.361 2.29723
430.785 2.29019
437.209 2.28366
443.633 2.27759
450.057 2.27198
456.481 2.26679
462.905 2.26199
469.33 2.25754
475.754 2.25337
482.178 2.24945
488.602 2.24575
495.026 2.24223
501.45 2.23888
507.874 2.2357
514.298 2.23267
520.722 2.22979
527.146 2.22705
533.57 2.22443
539.995 2.22194
546.419 2.21957
552.843 2.21734
559.267 2.21523
565.691 2.21327
572.115 2.21146
578.539 2.20978
584.963 2.20822
591.387 2.20674
597.811 2.20531
604.235 2.20388
610.66 2.2024
617.084 2.20087
623.508 2.19927
629.932 2.19763
636.356 2.19596
642.78 2.19429
