359.27 2.50
361.55 2.50
363.46 2.49
365.62 2.48
368.24 2.47
370.63 2.47
373.02 2.46
375.89 2.45
379.00 2.44
382.10 2.43
385.21 2.43
388.55 2.42
391.90 2.41
395.72 2.40
399.78 2.39
404.08 2.39
408.62 2.38
413.16 2.37
417.94 2.36
422.96 2.36
428.22 2.35
433.23 2.34
438.25 2.34
443.51 2.33
448.77 2.32
454.02 2.32
459.28 2.31
464.53 2.31
469.79 2.31
475.05 2.30
480.30 2.30
485.56 2.29
490.82 2.29
496.07 2.29
501.33 2.28
506.59 2.28
511.84 2.28
517.10 2.27
522.36 2.27
527.61 2.27
532.87 2.27
538.13 2.26
543.38 2.26
548.64 2.26
553.90 2.26
559.15 2.25
564.41 2.25
569.67 2.25
574.92 2.25
580.18 2.25
585.44 2.25
590.69 2.24
595.95 2.24
601.21 2.24
606.46 2.24
611.72 2.24
616.98 2.24
622.23 2.24
627.49 2.23
632.75 2.23
638.00 2.23
643.26 2.23
648.52 2.23
653.77 2.23
659.03 2.23
664.29 2.23
669.54 2.23
674.80 2.22
680.06 2.22
685.31 2.22
690.57 2.22
695.82 2.22
