330.56 1.17672
332.28 5.95496
332.4 6.28832
333.05 8.10021
333.84 10.4147
334.68 12.9532
336.29 17.961
336.35 18.1723
336.38 18.2575
336.47 18.6449
336.94 20.2281
337.59 22.4771
337.88 23.5112
338.64 26.2575
339.85 30.6205
340.51 32.9783
341.35 35.9825
341.56 36.7737
342.11 38.813
343.08 42.5179
343.11 42.5866
344.04 45.8134
344.72 47.8076
345.67 50.3238
346.83 52.8333
347.54 54.2089
348.97 56.5315
350.7 58.8228
352.54 60.9429
354.89 63.0126
357.14 64.5004
361.16 66.3061
366.45 67.8436
375.59 69.5484
386.6 70.8514
397.61 71.7127
408.63 72.2665
419.65 72.6303
430.67 72.8963
441.7 73.1277
452.72 73.3448
463.74 73.5623
474.77 73.7721
485.79 73.9704
496.81 74.1479
507.84 74.3068
518.87 74.446
529.89 74.5768
540.92 74.6952
551.94 74.7988
562.97 74.8904
574 74.9692
585.03 75.0304
596.06 75.0808
607.08 75.1268
618.11 75.1656
629.14 75.2014
640.17 75.2372
