347.76 9.89
352.72 11.10
355.79 12.24
358.95 13.58
360.72 14.80
361.88 15.93
364.16 17.24
365.73 18.62
366.77 19.85
368.72 21.27
369.69 22.47
371.65 23.64
372.61 25.15
374.63 26.72
375.74 27.85
375.99 28.88
378.65 30.47
377.48 29.44
380.96 33.18
380.05 31.86
382.48 34.67
384.38 36.00
385.99 37.27
386.54 38.22
388.11 39.25
389.15 40.29
391.50 41.49
392.87 42.61
395.36 43.95
398.14 45.49
401.96 47.10
404.42 48.47
407.61 49.56
412.27 50.57
418.24 51.46
425.23 51.60
429.11 50.77
434.00 49.83
437.90 48.67
440.54 47.81
442.98 46.74
446.24 45.81
447.67 44.52
451.12 43.06
453.26 42.13
455.30 41.21
457.34 39.94
459.39 38.74
460.27 37.56
463.18 36.39
465.02 35.16
466.57 34.01
468.25 32.95
470.14 32.11
472.31 31.03
474.22 29.99
476.01 29.02
477.16 27.89
478.83 26.96
481.20 25.64
482.93 24.47
484.47 23.31
486.66 22.22
489.00 21.09
490.10 19.89
492.14 18.96
494.30 17.88
497.48 16.62
498.77 15.52
501.12 14.31
504.32 13.07
508.32 11.80
512.24 10.70
514.56 9.78
519.89 8.75
524.88 7.51
530.15 6.56
535.65 5.72
540.74 4.79
545.78 3.92
551.33 3.11
557.58 2.27
566.08 1.73
575.98 1.75
